"LI_BUF_TOTAL_SUM","LI_SUINI_CAPI_SUM","LI_BUF_MEAT_mean","LI_BUF_MILK_mean","LI_BUF_MIXED_mean","ASR","Year"
50271,377142,569.148148148148,1285.81481481481,6.92592592592593,"PIANURA BRESCIANA CENTRALE",2011
50497,378105,567.962962962963,1282.59259259259,19.7037037037037,"PIANURA BRESCIANA CENTRALE",2012
51553,365818,563.888888888889,1318.44444444444,27.037037037037,"PIANURA BRESCIANA CENTRALE",2013
52425,373437,537.777777777778,1352.2962962963,51.5925925925926,"PIANURA BRESCIANA CENTRALE",2014
52267,382300,549.851851851852,1340.40740740741,45.5555555555556,"PIANURA BRESCIANA CENTRALE",2015
54372,377590,557.592592592593,1408.74074074074,47.4444444444444,"PIANURA BRESCIANA CENTRALE",2016
55042,392913,565.592592592593,1417.2962962963,55.7037037037037,"PIANURA BRESCIANA CENTRALE",2017
54913,402993,560.851851851852,1414.07407407407,58.8888888888889,"PIANURA BRESCIANA CENTRALE",2018
53752,393959,497.925925925926,1436.55555555556,56.3333333333333,"PIANURA BRESCIANA CENTRALE",2019
56573,385190,598.925925925926,1447.48148148148,48.8888888888889,"PIANURA BRESCIANA CENTRALE",2020
57086,394664,616.185185185185,1472.44444444444,25.6666666666667,"PIANURA BRESCIANA CENTRALE",2021
54152,349713,515.148148148148,1466.81481481481,23.6666666666667,"PIANURA BRESCIANA CENTRALE",2022
53103,309429,511.740740740741,1430.2962962963,24.7407407407407,"PIANURA BRESCIANA CENTRALE",2023
52915,314056,549.185185185185,1392.55555555556,18.0740740740741,"PIANURA BRESCIANA CENTRALE",2024
48090,324575,816.458333333333,1140.20833333333,47.0833333333333,"PIANURA BRESCIANA OCCIDENTALE",2011
50513,310206,862.958333333333,1198.04166666667,43.7083333333333,"PIANURA BRESCIANA OCCIDENTALE",2012
48424,311864,777.458333333333,1189.41666666667,50.7916666666667,"PIANURA BRESCIANA OCCIDENTALE",2013
50203,318036,784.333333333333,1242.04166666667,65.4166666666667,"PIANURA BRESCIANA OCCIDENTALE",2014
52872,326704,849.416666666667,1272.20833333333,81.375,"PIANURA BRESCIANA OCCIDENTALE",2015
53106,294303,802.666666666667,1323.125,86.9583333333333,"PIANURA BRESCIANA OCCIDENTALE",2016
54931,273091,808.833333333333,1374.54166666667,105.416666666667,"PIANURA BRESCIANA OCCIDENTALE",2017
53573,271136,787.916666666667,1335.16666666667,109.125,"PIANURA BRESCIANA OCCIDENTALE",2018
54014,283862,775.666666666667,1381,93.9166666666667,"PIANURA BRESCIANA OCCIDENTALE",2019
54064,298651,758.75,1402.70833333333,91.2083333333333,"PIANURA BRESCIANA OCCIDENTALE",2020
54271,300091,727.166666666667,1478.625,55.5,"PIANURA BRESCIANA OCCIDENTALE",2021
48841,289321,527.875,1466,41.1666666666667,"PIANURA BRESCIANA OCCIDENTALE",2022
50249,253107,599.958333333333,1464.625,29.125,"PIANURA BRESCIANA OCCIDENTALE",2023
51018,259736,664.041666666667,1444.54166666667,17.1666666666667,"PIANURA BRESCIANA OCCIDENTALE",2024
140253,622447,4539.80952380952,2067.19047619048,71.7142857142857,"PIANURA BRESCIANA ORIENTALE",2011
133696,622212,4087.95238095238,2146.85714285714,131.666666666667,"PIANURA BRESCIANA ORIENTALE",2012
134816,608576,4076.52380952381,2176.57142857143,166.714285714286,"PIANURA BRESCIANA ORIENTALE",2013
135208,591925,4043.19047619048,2215.14285714286,180.142857142857,"PIANURA BRESCIANA ORIENTALE",2014
139451,608804,4175.85714285714,2276.14285714286,188.52380952381,"PIANURA BRESCIANA ORIENTALE",2015
139267,580285,4109.66666666667,2287.14285714286,234.952380952381,"PIANURA BRESCIANA ORIENTALE",2016
143956,570890,4368.7619047619,2249,237.285714285714,"PIANURA BRESCIANA ORIENTALE",2017
144516,579180,4413.33333333333,2206.66666666667,261.714285714286,"PIANURA BRESCIANA ORIENTALE",2018
145719,589755,4474.85714285714,2221.52380952381,242.619047619048,"PIANURA BRESCIANA ORIENTALE",2019
143315,586489,4342.90476190476,2236.19047619048,245.428571428571,"PIANURA BRESCIANA ORIENTALE",2020
143936,575032,4331.47619047619,2342.95238095238,179.666666666667,"PIANURA BRESCIANA ORIENTALE",2021
144041,516294,4340.85714285714,2359.71428571429,158.52380952381,"PIANURA BRESCIANA ORIENTALE",2022
140056,509193,4203.04761904762,2305.42857142857,160.857142857143,"PIANURA BRESCIANA ORIENTALE",2023
137197,480900,4070.61904761905,2319.28571428571,143.285714285714,"PIANURA BRESCIANA ORIENTALE",2024
11806,12808,106.4,185.96,179.88,"PIANURA CANAVESANA OCCIDENTALE",2011
12592,10726,254.96,226.8,21.92,"PIANURA CANAVESANA OCCIDENTALE",2012
12091,12687,245.96,213.76,23.92,"PIANURA CANAVESANA OCCIDENTALE",2013
12177,13856,229.28,219.24,38.56,"PIANURA CANAVESANA OCCIDENTALE",2014
12315,8974,246.84,204.64,41.12,"PIANURA CANAVESANA OCCIDENTALE",2015
12215,11678,243.68,198.48,46.44,"PIANURA CANAVESANA OCCIDENTALE",2016
12193,11047,239.8,190.44,57.48,"PIANURA CANAVESANA OCCIDENTALE",2017
12416,14154,262.458333333333,190.208333333333,64.6666666666667,"PIANURA CANAVESANA OCCIDENTALE",2018
12499,15632,259.25,199.375,62.1666666666667,"PIANURA CANAVESANA OCCIDENTALE",2019
12587,13837,270.291666666667,198.25,55.9166666666667,"PIANURA CANAVESANA OCCIDENTALE",2020
12547,13250,273.75,192.75,56.2916666666667,"PIANURA CANAVESANA OCCIDENTALE",2021
13417,18865,276.72,194.84,65.12,"PIANURA CANAVESANA OCCIDENTALE",2022
12677,14487,262.16,194.2,50.72,"PIANURA CANAVESANA OCCIDENTALE",2023
17184,11533,450.28,190.56,46.52,"PIANURA CANAVESANA OCCIDENTALE",2024
2060,2257,37,34.3333333333333,157.555555555556,"PIANURA CANAVESANA ORIENTALE",2011
2112,2065,192.333333333333,42.3333333333333,0,"PIANURA CANAVESANA ORIENTALE",2012
1994,2165,176.111111111111,45.4444444444444,0,"PIANURA CANAVESANA ORIENTALE",2013
2106,1996,186.444444444444,47.5555555555556,0,"PIANURA CANAVESANA ORIENTALE",2014
2077,1446,192,38.7777777777778,0,"PIANURA CANAVESANA ORIENTALE",2015
2152,1084,200.444444444444,38.6666666666667,0,"PIANURA CANAVESANA ORIENTALE",2016
1967,1874,183.111111111111,35.4444444444444,0,"PIANURA CANAVESANA ORIENTALE",2017
2268,2173,218.111111111111,33.7777777777778,0.111111111111111,"PIANURA CANAVESANA ORIENTALE",2018
2257,1868,216.111111111111,34.6666666666667,0,"PIANURA CANAVESANA ORIENTALE",2019
2307,2152,219.444444444444,36.8888888888889,0,"PIANURA CANAVESANA ORIENTALE",2020
2335,2582,221.333333333333,38.1111111111111,0,"PIANURA CANAVESANA ORIENTALE",2021
2349,1944,223.444444444444,34.6666666666667,2.88888888888889,"PIANURA CANAVESANA ORIENTALE",2022
2113,2174,201.666666666667,27.7777777777778,5.33333333333333,"PIANURA CANAVESANA ORIENTALE",2023
3836,2284,391.777777777778,30.4444444444444,4,"PIANURA CANAVESANA ORIENTALE",2024
1317,775,31.3571428571429,61.5,1.21428571428571,"PIANURA COMASCA",2011
1376,711,31.0666666666667,59.2666666666667,1.4,"PIANURA COMASCA",2012
1402,1040,32.5,61.7857142857143,5.85714285714286,"PIANURA COMASCA",2013
1391,1459,31.4285714285714,61.4285714285714,6.5,"PIANURA COMASCA",2014
1474,643,27.9333333333333,64.1333333333333,6.2,"PIANURA COMASCA",2015
1399,771,24.9285714285714,69,6,"PIANURA COMASCA",2016
1347,730,22,62.8666666666667,4.93333333333333,"PIANURA COMASCA",2017
1361,1115,24.4285714285714,68.5,4.28571428571429,"PIANURA COMASCA",2018
1252,1089,22.1666666666667,74.4166666666667,7.75,"PIANURA COMASCA",2019
1213,1583,18.9285714285714,60.7857142857143,6.92857142857143,"PIANURA COMASCA",2020
1226,1579,19.6923076923077,72.0769230769231,2.53846153846154,"PIANURA COMASCA",2021
1141,529,19.5,73.25,2.33333333333333,"PIANURA COMASCA",2022
1068,933,16.7692307692308,63.3846153846154,2,"PIANURA COMASCA",2023
1070,933,17.0769230769231,63.9230769230769,1.30769230769231,"PIANURA COMASCA",2024
16246,59083,391.5,1637.875,1.375,"PIANURA CREMASCA",2011
16059,54898,389.625,1617.5,0.25,"PIANURA CREMASCA",2012
16072,55459,404.375,1550,54.625,"PIANURA CREMASCA",2013
16630,55118,432.25,1602.75,43.75,"PIANURA CREMASCA",2014
16009,46141,376.25,1593.625,31.25,"PIANURA CREMASCA",2015
16391,54556,382.375,1619.875,46.625,"PIANURA CREMASCA",2016
16461,65199,403.25,1575.25,79.125,"PIANURA CREMASCA",2017
15998,67631,360,1525.75,114,"PIANURA CREMASCA",2018
15949,63962,411.5,1502.5,79.625,"PIANURA CREMASCA",2019
16509,63687,453.5,1592.875,17.25,"PIANURA CREMASCA",2020
16459,61360,426.625,1590.875,39.875,"PIANURA CREMASCA",2021
15631,41178,358,1566.875,29,"PIANURA CREMASCA",2022
15045,33741,373.375,1465.25,42,"PIANURA CREMASCA",2023
15078,29298,457,1384.875,42.875,"PIANURA CREMASCA",2024
19888,4464,427.444444444444,661.111111111111,16.3333333333333,"PIANURA DEL BASSO ASTICO",2011
19441,10535,400.333333333333,660,19.7222222222222,"PIANURA DEL BASSO ASTICO",2012
18651,7884,342.222222222222,672.777777777778,21.1666666666667,"PIANURA DEL BASSO ASTICO",2013
19011,9019,346.111111111111,695.388888888889,14.6666666666667,"PIANURA DEL BASSO ASTICO",2014
19470,8947,370.944444444444,694.611111111111,16.1111111111111,"PIANURA DEL BASSO ASTICO",2015
19447,7507,320.5,744.333333333333,15.5555555555556,"PIANURA DEL BASSO ASTICO",2016
18717,8096,293.944444444444,713.444444444444,32.4444444444444,"PIANURA DEL BASSO ASTICO",2017
18716,8589,319,694.611111111111,26.1666666666667,"PIANURA DEL BASSO ASTICO",2018
17420,7382,265,687.166666666667,15.6111111111111,"PIANURA DEL BASSO ASTICO",2019
17714,7708,269.611111111111,697.444444444444,17.0555555555556,"PIANURA DEL BASSO ASTICO",2020
17877,6478,257.111111111111,716.888888888889,19.1666666666667,"PIANURA DEL BASSO ASTICO",2021
18248,7163,270.611111111111,715.055555555556,28.1111111111111,"PIANURA DEL BASSO ASTICO",2022
17928,6225,274.833333333333,697.222222222222,23.9444444444444,"PIANURA DEL BASSO ASTICO",2023
17125,7139,242.388888888889,687.611111111111,21.3888888888889,"PIANURA DEL BASSO ASTICO",2024
28420,2083,3401,131.125,20.375,"PIANURA DEL BASSO BRENTA",2011
28072,2130,3355.75,129.875,23.375,"PIANURA DEL BASSO BRENTA",2012
27613,1995,3294.25,146.375,11,"PIANURA DEL BASSO BRENTA",2013
27094,1168,3227.625,145.875,13.25,"PIANURA DEL BASSO BRENTA",2014
28006,1117,3347.875,145.125,7.75,"PIANURA DEL BASSO BRENTA",2015
28667,1182,3437.75,138.625,7,"PIANURA DEL BASSO BRENTA",2016
29340,1817,3531,130.125,6.375,"PIANURA DEL BASSO BRENTA",2017
28485,2938,3420.125,134.5,6,"PIANURA DEL BASSO BRENTA",2018
29002,2252,3499.5,125.75,0,"PIANURA DEL BASSO BRENTA",2019
29332,2486,3546.875,119.625,0,"PIANURA DEL BASSO BRENTA",2020
30908,2943,3749,114.5,0,"PIANURA DEL BASSO BRENTA",2021
30242,2425,3665.75,114.25,0.25,"PIANURA DEL BASSO BRENTA",2022
29877,2374,3628.625,105.75,0.25,"PIANURA DEL BASSO BRENTA",2023
29552,2518,3593.25,100.75,0,"PIANURA DEL BASSO BRENTA",2024
5040,4649,249.076923076923,135,3.61538461538462,"PIANURA DEL BRENTA E DESE",2011
3725,4801,157.307692307692,121.384615384615,7.84615384615385,"PIANURA DEL BRENTA E DESE",2012
3959,4829,173.153846153846,125.538461538462,5.84615384615385,"PIANURA DEL BRENTA E DESE",2013
3947,4829,173.384615384615,124.153846153846,6.07692307692308,"PIANURA DEL BRENTA E DESE",2014
4032,4937,183.076923076923,122.384615384615,4.69230769230769,"PIANURA DEL BRENTA E DESE",2015
3494,5962,145.538461538462,121.153846153846,2.07692307692308,"PIANURA DEL BRENTA E DESE",2016
4792,3808,265,131.416666666667,2.91666666666667,"PIANURA DEL BRENTA E DESE",2017
4078,3881,197.769230769231,113,2.92307692307692,"PIANURA DEL BRENTA E DESE",2018
4188,4629,206.153846153846,114,2,"PIANURA DEL BRENTA E DESE",2019
4375,5006,213.461538461538,121.230769230769,1.84615384615385,"PIANURA DEL BRENTA E DESE",2020
4467,5405,220.769230769231,121.307692307692,1.53846153846154,"PIANURA DEL BRENTA E DESE",2021
3715,5718,180.615384615385,102.461538461538,2.69230769230769,"PIANURA DEL BRENTA E DESE",2022
3568,6215,167.307692307692,103.923076923077,3.23076923076923,"PIANURA DEL BRENTA E DESE",2023
3527,6813,167,100.615384615385,3.69230769230769,"PIANURA DEL BRENTA E DESE",2024
1888,12139,98.6666666666667,70.4444444444444,40.6666666666667,"PIANURA DEL CANALE CAVOUR",2011
1873,16037,136.888888888889,65.4444444444444,5.77777777777778,"PIANURA DEL CANALE CAVOUR",2012
1676,8661,108.666666666667,70.4444444444444,7.11111111111111,"PIANURA DEL CANALE CAVOUR",2013
1822,8664,117.111111111111,78.5555555555556,6.77777777777778,"PIANURA DEL CANALE CAVOUR",2014
1749,12584,122.625,88.25,7.75,"PIANURA DEL CANALE CAVOUR",2015
1763,9345,121.375,89.5,9.5,"PIANURA DEL CANALE CAVOUR",2016
1810,12433,113.777777777778,78,9.33333333333333,"PIANURA DEL CANALE CAVOUR",2017
1738,12266,108,76.1111111111111,9,"PIANURA DEL CANALE CAVOUR",2018
1771,12674,114.222222222222,74,8.55555555555556,"PIANURA DEL CANALE CAVOUR",2019
1861,9988,123.111111111111,74.6666666666667,9,"PIANURA DEL CANALE CAVOUR",2020
1886,10259,124,76.3333333333333,9.22222222222222,"PIANURA DEL CANALE CAVOUR",2021
1813,9449,121.222222222222,72.7777777777778,7.44444444444444,"PIANURA DEL CANALE CAVOUR",2022
1793,12739,117,74,8.22222222222222,"PIANURA DEL CANALE CAVOUR",2023
2347,12215,200.5,88.875,4,"PIANURA DEL CANALE CAVOUR",2024
6934,18132,103.692307692308,161.346153846154,1.65384615384615,"PIANURA DEL CANALE VILLORESI",2011
7271,15749,101.346153846154,174.192307692308,4.11538461538461,"PIANURA DEL CANALE VILLORESI",2012
7087,15931,89.5925925925926,170.222222222222,2.66666666666667,"PIANURA DEL CANALE VILLORESI",2013
6808,15251,86.1153846153846,167.769230769231,7.96153846153846,"PIANURA DEL CANALE VILLORESI",2014
6810,18115,79.1111111111111,163.111111111111,10,"PIANURA DEL CANALE VILLORESI",2015
6544,19962,77.0769230769231,170.461538461538,4.15384615384615,"PIANURA DEL CANALE VILLORESI",2016
6837,19950,77.2307692307692,180.807692307692,4.92307692307692,"PIANURA DEL CANALE VILLORESI",2017
6992,19922,80.3846153846154,184.923076923077,3.61538461538462,"PIANURA DEL CANALE VILLORESI",2018
6363,16125,58.5769230769231,182.076923076923,4.07692307692308,"PIANURA DEL CANALE VILLORESI",2019
6256,13718,46.28,193.2,10.76,"PIANURA DEL CANALE VILLORESI",2020
6307,15710,45,199.6,7.68,"PIANURA DEL CANALE VILLORESI",2021
6150,15197,40.92,198.96,6.12,"PIANURA DEL CANALE VILLORESI",2022
6601,19371,59.92,199.44,4.68,"PIANURA DEL CANALE VILLORESI",2023
6247,14308,61.36,186.32,2.2,"PIANURA DEL CANALE VILLORESI",2024
583,28956,68,29.1666666666667,0,"PIANURA DEL LAMONE",2011
578,35989,67,29.3333333333333,0,"PIANURA DEL LAMONE",2012
597,34418,65,34.5,0,"PIANURA DEL LAMONE",2013
592,33946,65.6666666666667,33,0,"PIANURA DEL LAMONE",2014
621,31064,64,39.5,0,"PIANURA DEL LAMONE",2015
629,25026,57.5,47.3333333333333,0,"PIANURA DEL LAMONE",2016
431,30627,67.2,19,0,"PIANURA DEL LAMONE",2017
398,31950,63.8,15.8,0,"PIANURA DEL LAMONE",2018
388,32065,60.2,17.4,0,"PIANURA DEL LAMONE",2019
403,29957,64.6,16,0,"PIANURA DEL LAMONE",2020
402,26645,63.2,17.2,0,"PIANURA DEL LAMONE",2021
456,25556,94.75,19.25,0,"PIANURA DEL LAMONE",2022
366,25632,78,13.5,0,"PIANURA DEL LAMONE",2023
356,20579,75,14,0,"PIANURA DEL LAMONE",2024
1577,14515,177.571428571429,47.7142857142857,0,"PIANURA DEL SENIO E DEL SANTERNO",2011
1516,28158,170.285714285714,46.2857142857143,0,"PIANURA DEL SENIO E DEL SANTERNO",2012
1455,31693,161.571428571429,46.2857142857143,0,"PIANURA DEL SENIO E DEL SANTERNO",2013
1410,27675,154.714285714286,46.7142857142857,0,"PIANURA DEL SENIO E DEL SANTERNO",2014
1428,22700,155.285714285714,48.7142857142857,0,"PIANURA DEL SENIO E DEL SANTERNO",2015
1516,29018,168.142857142857,48.4285714285714,0,"PIANURA DEL SENIO E DEL SANTERNO",2016
1515,29997,163.285714285714,53.1428571428571,0,"PIANURA DEL SENIO E DEL SANTERNO",2017
1426,29026,159.714285714286,44,0,"PIANURA DEL SENIO E DEL SANTERNO",2018
935,24171,93.5714285714286,40,0,"PIANURA DEL SENIO E DEL SANTERNO",2019
1311,22056,145.142857142857,42.1428571428571,0,"PIANURA DEL SENIO E DEL SANTERNO",2020
1332,28083,149.428571428571,40.8571428571429,0,"PIANURA DEL SENIO E DEL SANTERNO",2021
1564,26022,178,45.4285714285714,0,"PIANURA DEL SENIO E DEL SANTERNO",2022
980,26286,103.571428571429,36.4285714285714,0,"PIANURA DEL SENIO E DEL SANTERNO",2023
786,23730,76.2857142857143,36,0,"PIANURA DEL SENIO E DEL SANTERNO",2024
2751,10453,155.833333333333,7.58333333333333,65.8333333333333,"PIANURA DEL TANARO ALESSANDRINO E DEL BORMIDA",2011
2974,10325,238,9.83333333333333,0,"PIANURA DEL TANARO ALESSANDRINO E DEL BORMIDA",2012
2503,8156,199.5,9.08333333333333,0,"PIANURA DEL TANARO ALESSANDRINO E DEL BORMIDA",2013
2904,7768,232.916666666667,9.08333333333333,0,"PIANURA DEL TANARO ALESSANDRINO E DEL BORMIDA",2014
2478,8195,198.166666666667,8.33333333333333,0,"PIANURA DEL TANARO ALESSANDRINO E DEL BORMIDA",2015
2942,8621,235.75,9.41666666666667,0,"PIANURA DEL TANARO ALESSANDRINO E DEL BORMIDA",2016
3404,6098,272.916666666667,10.75,0,"PIANURA DEL TANARO ALESSANDRINO E DEL BORMIDA",2017
3105,8049,244.416666666667,14.3333333333333,0,"PIANURA DEL TANARO ALESSANDRINO E DEL BORMIDA",2018
2570,7244,214.272727272727,19.3636363636364,0,"PIANURA DEL TANARO ALESSANDRINO E DEL BORMIDA",2019
2672,7769,224.454545454545,18.4545454545455,0,"PIANURA DEL TANARO ALESSANDRINO E DEL BORMIDA",2020
2954,7944,248.545454545455,20,0,"PIANURA DEL TANARO ALESSANDRINO E DEL BORMIDA",2021
2552,6136,194.916666666667,17.75,0,"PIANURA DEL TANARO ALESSANDRINO E DEL BORMIDA",2022
3565,5814,274.166666666667,22.9166666666667,0,"PIANURA DEL TANARO ALESSANDRINO E DEL BORMIDA",2023
3071,5204,229.416666666667,26.5,0,"PIANURA DEL TANARO ALESSANDRINO E DEL BORMIDA",2024
465,3,150,0,5,"PIANURA DEL TANARO ASTIGIANO",2011
524,20,174.666666666667,0,0,"PIANURA DEL TANARO ASTIGIANO",2012
486,17,162,0,0,"PIANURA DEL TANARO ASTIGIANO",2013
461,44,153.666666666667,0,0,"PIANURA DEL TANARO ASTIGIANO",2014
408,33,136,0,0,"PIANURA DEL TANARO ASTIGIANO",2015
351,31,117,0,0,"PIANURA DEL TANARO ASTIGIANO",2016
349,30,116.333333333333,0,0,"PIANURA DEL TANARO ASTIGIANO",2017
174,8,58,0,0,"PIANURA DEL TANARO ASTIGIANO",2018
495,4,165,0,0,"PIANURA DEL TANARO ASTIGIANO",2019
445,1,148.333333333333,0,0,"PIANURA DEL TANARO ASTIGIANO",2020
421,1,140.333333333333,0,0,"PIANURA DEL TANARO ASTIGIANO",2021
441,0,147,0,0,"PIANURA DEL TANARO ASTIGIANO",2022
494,1,164.666666666667,0,0,"PIANURA DEL TANARO ASTIGIANO",2023
196,1,98,0,0,"PIANURA DEL TANARO ASTIGIANO",2024
4218,22908,456.714285714286,145.857142857143,0,"PIANURA DELL'IDICE E DEL SANTERNO",2011
4349,24556,457.714285714286,163.571428571429,0,"PIANURA DELL'IDICE E DEL SANTERNO",2012
4055,24598,393.571428571429,185.714285714286,0,"PIANURA DELL'IDICE E DEL SANTERNO",2013
4275,23159,423.571428571429,187.142857142857,0,"PIANURA DELL'IDICE E DEL SANTERNO",2014
3602,21774,350.714285714286,163.857142857143,0,"PIANURA DELL'IDICE E DEL SANTERNO",2015
3768,22911,380.571428571429,157.714285714286,0,"PIANURA DELL'IDICE E DEL SANTERNO",2016
3897,21252,420.571428571429,136.142857142857,0,"PIANURA DELL'IDICE E DEL SANTERNO",2017
3751,23234,410.428571428571,125.428571428571,0,"PIANURA DELL'IDICE E DEL SANTERNO",2018
3618,19038,383.285714285714,133.142857142857,0.428571428571429,"PIANURA DELL'IDICE E DEL SANTERNO",2019
3478,21298,362.428571428571,134,0.428571428571429,"PIANURA DELL'IDICE E DEL SANTERNO",2020
3593,18466,436.333333333333,162.5,0,"PIANURA DELL'IDICE E DEL SANTERNO",2021
3560,20910,417,176.333333333333,0,"PIANURA DELL'IDICE E DEL SANTERNO",2022
3704,13244,437.666666666667,179.666666666667,0,"PIANURA DELL'IDICE E DEL SANTERNO",2023
3542,19160,411.166666666667,179.166666666667,0,"PIANURA DELL'IDICE E DEL SANTERNO",2024
2073,2939,47.2307692307692,112.230769230769,0,"PIANURA DELL'ISOLA",2011
1971,3116,37.7857142857143,78.5,24.5,"PIANURA DELL'ISOLA",2012
1906,2937,31.2666666666667,54.6,41.2,"PIANURA DELL'ISOLA",2013
1921,3827,35.6428571428571,55.7142857142857,45.8571428571429,"PIANURA DELL'ISOLA",2014
1964,4502,34.2142857142857,68.6428571428571,37.4285714285714,"PIANURA DELL'ISOLA",2015
2127,4720,38.2,64.9333333333333,38.6666666666667,"PIANURA DELL'ISOLA",2016
2219,5385,40.2,61.9333333333333,45.8,"PIANURA DELL'ISOLA",2017
2273,5713,49.5,69.3571428571429,43.5,"PIANURA DELL'ISOLA",2018
2514,4813,48.6428571428571,80.2142857142857,50.7142857142857,"PIANURA DELL'ISOLA",2019
2662,4994,67.7692307692308,88.6153846153846,48.3846153846154,"PIANURA DELL'ISOLA",2020
2640,5036,67.8461538461538,135.230769230769,0,"PIANURA DELL'ISOLA",2021
2674,4678,61.1538461538462,144.538461538462,0,"PIANURA DELL'ISOLA",2022
2577,3616,63.4166666666667,151.333333333333,0,"PIANURA DELL'ISOLA",2023
2380,3530,48.7692307692308,134.307692307692,0,"PIANURA DELL'ISOLA",2024
3568,1565,237.4,0.466666666666667,0,"PIANURA DELL'OLTREPO' PAVESE",2011
3179,991,264.583333333333,0.333333333333333,0,"PIANURA DELL'OLTREPO' PAVESE",2012
3458,982,287.75,0.416666666666667,0,"PIANURA DELL'OLTREPO' PAVESE",2013
3057,1005,253.833333333333,0.916666666666667,0,"PIANURA DELL'OLTREPO' PAVESE",2014
2881,1847,287.8,0.3,0,"PIANURA DELL'OLTREPO' PAVESE",2015
2983,2071,265.909090909091,5.27272727272727,0,"PIANURA DELL'OLTREPO' PAVESE",2016
3373,2043,275.363636363636,31.2727272727273,0,"PIANURA DELL'OLTREPO' PAVESE",2017
3592,3375,331.7,27.5,0,"PIANURA DELL'OLTREPO' PAVESE",2018
3081,3119,307.5,0.6,0,"PIANURA DELL'OLTREPO' PAVESE",2019
3361,4002,335.2,0.9,0,"PIANURA DELL'OLTREPO' PAVESE",2020
3015,4163,273.636363636364,0.454545454545455,0,"PIANURA DELL'OLTREPO' PAVESE",2021
3329,2450,277.181818181818,25.4545454545455,0,"PIANURA DELL'OLTREPO' PAVESE",2022
3894,950,346,43.4,0,"PIANURA DELL'OLTREPO' PAVESE",2023
3601,36,333.8,26.3,0,"PIANURA DELL'OLTREPO' PAVESE",2024
2073,7318,182.454545454545,5.90909090909091,0.0909090909090909,"PIANURA DELLE BARAGGIE",2011
1337,8714,115.454545454545,6.09090909090909,0,"PIANURA DELLE BARAGGIE",2012
2058,3300,200.2,5.6,0,"PIANURA DELLE BARAGGIE",2013
