"x","y","o3_aot40v_22"
4171000,2357000,26223.486328125
4173000,2357000,26493.416015625
4175000,2357000,26920.560546875
4177000,2357000,28036.1484375
4179000,2357000,30494.97265625
4181000,2357000,29649.216796875
4183000,2357000,28502.814453125
4185000,2357000,29907.44140625
4187000,2357000,31843.0390625
4189000,2357000,31489.984375
4191000,2357000,29776.779296875
4193000,2357000,30665.525390625
4195000,2357000,33285.61328125
4197000,2357000,32371.296875
4199000,2357000,31414.19140625
4201000,2357000,33068.7109375
4203000,2357000,35309.8125
4205000,2357000,35290.484375
4207000,2357000,35269.06640625
4209000,2357000,36276.06640625
4211000,2357000,37455.34765625
4213000,2357000,37432.57421875
4215000,2357000,37409.16015625
4217000,2357000,37507.46484375
4219000,2357000,37624.33984375
4221000,2357000,37598.99609375
4223000,2357000,37529.5234375
4225000,2357000,37623.0859375
4227000,2357000,37607.08984375
4229000,2357000,37576.55078125
4231000,2357000,37533.55859375
4233000,2357000,35713.37109375
4235000,2357000,33646.0859375
4237000,2357000,33615.42578125
4239000,2357000,33583.58203125
4241000,2357000,34758.19140625
4243000,2357000,36038.3359375
4245000,2357000,35998.06640625
4247000,2357000,35956.37890625
4249000,2357000,35005.9296875
4251000,2357000,33950.59375
4253000,2357000,34543.35546875
4255000,2357000,36342.55859375
4257000,2357000,34898.7734375
4259000,2357000,31788.587890625
4261000,2357000,31729.701171875
4263000,2357000,31700.171875
4265000,2357000,30540.884765625
4267000,2357000,28685.205078125
4269000,2357000,28583.765625
4271000,2357000,30568.822265625
4273000,2357000,29569.927734375
4275000,2357000,25472.55078125
4277000,2357000,26104.478515625
4279000,2357000,28165.654296875
4281000,2357000,27042.4765625
4283000,2357000,23540.39453125
4285000,2357000,21652.1796875
4287000,2357000,20496.693359375
4289000,2357000,19668.98046875
4291000,2357000,18980.677734375
4293000,2357000,20477.615234375
4295000,2357000,20957.814453125
4297000,2357000,19904.4609375
4299000,2357000,23319.83203125
4301000,2357000,23269.982421875
4303000,2357000,22105.5078125
4305000,2357000,21268.59375
4307000,2357000,21485.1953125
4309000,2357000,20638.4453125
4311000,2357000,20148.51953125
4313000,2357000,18303.03515625
4315000,2357000,18276.8828125
4317000,2357000,18795.60546875
4319000,2357000,19889.751953125
4321000,2357000,19221.466796875
4323000,2357000,20165.478515625
4325000,2357000,21984.216796875
4327000,2357000,22111.212890625
4329000,2357000,21527.419921875
4331000,2357000,23601.7109375
4333000,2357000,22653.7109375
4335000,2357000,25974.91015625
4337000,2357000,25842.4609375
4339000,2357000,21902.458984375
4341000,2357000,19637.216796875
4343000,2357000,19611.36328125
4345000,2357000,19921.3125
4347000,2357000,18254.08203125
4349000,2357000,17765.44921875
4351000,2357000,19860.40625
4353000,2357000,22384.3203125
4355000,2357000,21651.076171875
4357000,2357000,18297.42578125
4359000,2357000,18081.056640625
4361000,2357000,18020.302734375
4363000,2357000,17296.7421875
4365000,2357000,20446.43359375
4367000,2357000,21860.41796875
4369000,2357000,20540.05078125
4371000,2357000,18574.888671875
4373000,2357000,19957.732421875
4375000,2357000,21731.2578125
4377000,2357000,22138.80078125
4379000,2357000,20950.515625
4381000,2357000,21839.5859375
4383000,2357000,21121.927734375
4385000,2357000,21476.34765625
4387000,2357000,22792.107421875
4389000,2357000,22390.70703125
4391000,2357000,21698.814453125
4393000,2357000,21638.1171875
4395000,2357000,21094.140625
4397000,2357000,22253.66796875
4399000,2357000,23971.80078125
4401000,2357000,25392.90625
4403000,2357000,25650.212890625
4405000,2357000,25802.580078125
4407000,2357000,25320.619140625
4409000,2357000,24621.509765625
4411000,2357000,25262.556640625
4413000,2357000,24499.0703125
4415000,2357000,23308.5859375
4417000,2357000,25427.275390625
4419000,2357000,26775.1640625
4421000,2357000,25577.6796875
4423000,2357000,26625.91796875
4425000,2357000,26186.66015625
4427000,2357000,26644.61328125
4429000,2357000,26022.1953125
4431000,2357000,26261.57421875
4433000,2357000,25612.73828125
4435000,2357000,26803.0234375
4437000,2357000,25761.748046875
4439000,2357000,24818.005859375
4441000,2357000,25141.8125
4443000,2357000,26039.916015625
4445000,2357000,26135.45703125
4447000,2357000,26125.974609375
4449000,2357000,26325.62109375
4451000,2357000,26522.013671875
4453000,2357000,25867.306640625
4455000,2357000,26234.939453125
4457000,2357000,27025.888671875
4459000,2357000,27172.9765625
4461000,2357000,27070.09375
4463000,2357000,26592.171875
4465000,2357000,26783.677734375
4467000,2357000,26993.724609375
4469000,2357000,26964.765625
4471000,2357000,26947.333984375
4473000,2357000,27061.076171875
4475000,2357000,27143.59765625
4477000,2357000,27132.783203125
4479000,2357000,26970.400390625
4481000,2357000,26894.681640625
4483000,2357000,26814.7421875
4485000,2357000,26781.728515625
4487000,2357000,26809.310546875
4489000,2357000,26289.861328125
4491000,2357000,25829.578125
4493000,2357000,25784.880859375
4495000,2357000,25734.98828125
4497000,2357000,25836.328125
4499000,2357000,25926.51953125
4501000,2357000,25887.544921875
4503000,2357000,25851.95703125
4505000,2357000,27581.65625
4507000,2357000,28984.298828125
4509000,2357000,28961.443359375
4511000,2357000,28912.095703125
4513000,2357000,31641.5
4515000,2357000,33894.00390625
4517000,2357000,33855.9296875
4519000,2357000,33817.65234375
4521000,2357000,34077.50390625
4523000,2357000,34550.5703125
4525000,2357000,34347.3984375
4527000,2357000,34356.859375
4529000,2357000,34371.14453125
4057000,2355000,28514.5078125
4059000,2355000,30296.54296875
4061000,2355000,27860.056640625
4063000,2355000,27694.84765625
4065000,2355000,30282.927734375
4067000,2355000,27349.9921875
4069000,2355000,28677.412109375
4071000,2355000,26108.37109375
4073000,2355000,20932.310546875
4075000,2355000,19429.5859375
4077000,2355000,23470.572265625
4079000,2355000,27793.154296875
4081000,2355000,29810.810546875
4083000,2355000,26586.4609375
4085000,2355000,22398.66015625
4087000,2355000,23716.76953125
4089000,2355000,25616.802734375
4091000,2355000,22445.51953125
4093000,2355000,24642.677734375
4095000,2355000,20683.099609375
4097000,2355000,26069.26171875
4099000,2355000,26122.1640625
4101000,2355000,26309.400390625
4103000,2355000,25364.66015625
4105000,2355000,24950.072265625
4107000,2355000,23658.99609375
4109000,2355000,21937.53515625
4111000,2355000,20720.181640625
4113000,2355000,19636.732421875
4115000,2355000,23374.498046875
4117000,2355000,21418.630859375
4119000,2355000,22778.7421875
4121000,2355000,22654.28515625
4123000,2355000,20818.931640625
4125000,2355000,23420.98046875
4127000,2355000,22808.390625
4129000,2355000,26254.732421875
4131000,2355000,24075.388671875
4133000,2355000,20548.47265625
4135000,2355000,19401.583984375
4137000,2355000,20807.267578125
4139000,2355000,20486.751953125
4141000,2355000,18690.251953125
4143000,2355000,20314.876953125
4145000,2355000,20577.748046875
4147000,2355000,19230.171875
4149000,2355000,19926.671875
4151000,2355000,20295.69140625
4153000,2355000,20516.9921875
4155000,2355000,21459.009765625
4157000,2355000,22041.509765625
4159000,2355000,20472.521484375
4161000,2355000,23220.18359375
4163000,2355000,22834.90234375
4165000,2355000,21746.82421875
4167000,2355000,22607.708984375
4169000,2355000,25780.435546875
4171000,2355000,26527.2421875
4173000,2355000,28405.72265625
4175000,2355000,28396.3046875
4177000,2355000,28677.171875
4179000,2355000,31963.404296875
4181000,2355000,30399.068359375
4183000,2355000,29523.548828125
4185000,2355000,31757.6953125
4187000,2355000,35413.87890625
4189000,2355000,33285.12109375
4191000,2355000,31569.556640625
4193000,2355000,33589.23828125
4195000,2355000,36007.46484375
4197000,2355000,35462.06640625
4199000,2355000,35138.09765625
4201000,2355000,38233.859375
4203000,2355000,41611.0703125
4205000,2355000,41419.75390625
4207000,2355000,41239.34375
4209000,2355000,41394.26953125
4211000,2355000,41622.39453125
4213000,2355000,41489.546875
4215000,2355000,41356
4217000,2355000,41048.23046875
4219000,2355000,40746.65625
4221000,2355000,40635.2109375
4223000,2355000,40595.01171875
4225000,2355000,40367.78515625
4227000,2355000,40232.1328125
4229000,2355000,40130.6796875
4231000,2355000,40079.6171875
4233000,2355000,38947.17578125
4235000,2355000,37695.24609375
4237000,2355000,37548.37890625
4239000,2355000,37400.30859375
4241000,2355000,37909.3359375
4243000,2355000,38531.2890625
4245000,2355000,38416.63671875
4247000,2355000,38300.4921875
4249000,2355000,37725.7265625
4251000,2355000,37099.20703125
4253000,2355000,36959.5
4255000,2355000,36894.91796875
4257000,2355000,36422.96484375
4259000,2355000,35321.64453125
4261000,2355000,35164.390625
4263000,2355000,35041.77734375
4265000,2355000,33079.328125
4267000,2355000,31045.671875
4269000,2355000,30975.3671875
4271000,2355000,31804.419921875
4273000,2355000,30997.453125
4275000,2355000,26504.21875
4277000,2355000,27012.39453125
4279000,2355000,28373.201171875
4281000,2355000,27559.8125
4283000,2355000,25426.716796875
4285000,2355000,23583.693359375
4287000,2355000,22925.16796875
4289000,2355000,22639.4921875
4291000,2355000,19918.96484375
4293000,2355000,19116.478515625
4295000,2355000,19546.677734375
4297000,2355000,20548.763671875
4299000,2355000,21053.45703125
4301000,2355000,22036.30859375
4303000,2355000,23952.396484375
4305000,2355000,23355.35546875
4307000,2355000,23406.123046875
4309000,2355000,22521.078125
4311000,2355000,22124.1953125
4313000,2355000,20950.302734375
4315000,2355000,19430.31640625
4317000,2355000,19065.51171875
4319000,2355000,19563.849609375
4321000,2355000,20290.923828125
4323000,2355000,21519.921875
4325000,2355000,22260.77734375
4327000,2355000,20481.85546875
4329000,2355000,20648.4921875
4331000,2355000,20157.19921875
4333000,2355000,19599.779296875
4335000,2355000,21532.75390625
4337000,2355000,22208.3203125
4339000,2355000,21608.99609375
4341000,2355000,21900.25390625
4343000,2355000,21700.37109375
4345000,2355000,23505.97265625
4347000,2355000,20200.5859375
4349000,2355000,20360.927734375
4351000,2355000,22777.08984375
4353000,2355000,23378.359375
4355000,2355000,19851.087890625
4357000,2355000,17718.36328125
4359000,2355000,18146.66015625
4361000,2355000,16867.923828125
4363000,2355000,17329.951171875
4365000,2355000,21043.384765625
4367000,2355000,20081.92578125
4369000,2355000,17836.70703125
4371000,2355000,18317.1640625
4373000,2355000,20210.05859375
4375000,2355000,21086.169921875
4377000,2355000,19932.87109375
4379000,2355000,19279.9453125
4381000,2355000,18124.05078125
4383000,2355000,17201.66015625
4385000,2355000,18078.40234375
4387000,2355000,20604.748046875
4389000,2355000,19712.96484375
4391000,2355000,17944.884765625
4393000,2355000,18509.701171875
4395000,2355000,20844.814453125
4397000,2355000,20114.978515625
4399000,2355000,21216.23828125
4401000,2355000,23239.05078125
4403000,2355000,23682.71484375
4405000,2355000,22402.42578125
4407000,2355000,21613.068359375
4409000,2355000,21952.771484375
4411000,2355000,21054.755859375
4413000,2355000,21658.931640625
4415000,2355000,22600.5703125
4417000,2355000,22469.923828125
4419000,2355000,22645.30078125
4421000,2355000,22738.083984375
4423000,2355000,23706.19921875
4425000,2355000,23573.048828125
4427000,2355000,24956.431640625
4429000,2355000,23905.7578125
4431000,2355000,23389.203125
4433000,2355000,23130.94140625
4435000,2355000,24160.44140625
4437000,2355000,23158.3828125
4439000,2355000,23818.52734375
4441000,2355000,23913.81640625
4443000,2355000,24450.966796875
4445000,2355000,24624.794921875
4447000,2355000,23807.896484375
4449000,2355000,24166.65234375
4451000,2355000,24638.462890625
4453000,2355000,24875.775390625
4455000,2355000,25283.2265625
4457000,2355000,25827.59765625
4459000,2355000,26387.5546875
4461000,2355000,26218.716796875
4463000,2355000,25727.205078125
4465000,2355000,26727.673828125
4467000,2355000,27226
4469000,2355000,27045.1640625
4471000,2355000,27006.896484375
4473000,2355000,27082.236328125
4475000,2355000,27146.5078125
4477000,2355000,27149.0859375
4479000,2355000,27045.912109375
4481000,2355000,26809.5390625
4483000,2355000,26510.51171875
4485000,2355000,26502.173828125
4487000,2355000,26489.52734375
4489000,2355000,25733.17578125
4491000,2355000,25033.04296875
4493000,2355000,25040.54296875
4495000,2355000,25008.94921875
4497000,2355000,25112.76171875
4499000,2355000,25219.0234375
4501000,2355000,25207.802734375
4503000,2355000,25212.69140625
4505000,2355000,26748.533203125
4507000,2355000,28201.2421875
4509000,2355000,28245
4511000,2355000,28244.5078125
4513000,2355000,30929.447265625
4515000,2355000,33433.75
4517000,2355000,33446.54296875
4519000,2355000,33460.01953125
4521000,2355000,33850.08984375
4523000,2355000,34203.234375
4525000,2355000,34225.76953125
4527000,2355000,34248.1484375
4529000,2355000,34271.74609375
4057000,2353000,28326.98046875
4059000,2353000,28930.666015625
4061000,2353000,25172.8671875
4063000,2353000,28223.876953125
4065000,2353000,30254.794921875
4067000,2353000,28457.41015625
4069000,2353000,27442.74609375
4071000,2353000,23026.8203125
4073000,2353000,23991.603515625
4075000,2353000,20748.271484375
4077000,2353000,19881.037109375
4079000,2353000,25125.310546875
4081000,2353000,28696.728515625
4083000,2353000,26714.552734375
4085000,2353000,25362.650390625
4087000,2353000,25188.115234375
4089000,2353000,25845.138671875
4091000,2353000,25175.869140625
4093000,2353000,26455.2578125
4095000,2353000,22128.275390625
4097000,2353000,27716.421875
4099000,2353000,28304.865234375
4101000,2353000,26177.986328125
4103000,2353000,24192.798828125
4105000,2353000,23639.517578125
4107000,2353000,22590.466796875
4109000,2353000,19690.8359375
4111000,2353000,18651.16015625
4113000,2353000,22446.65234375
4115000,2353000,25885.76953125
4117000,2353000,24129.349609375
4119000,2353000,22592.515625
4121000,2353000,22293.384765625
4123000,2353000,21071.705078125
4125000,2353000,23913.712890625
4127000,2353000,25181.2265625
4129000,2353000,28959.048828125
4131000,2353000,24456.26171875
4133000,2353000,20718.544921875
4135000,2353000,20635.068359375
4137000,2353000,23989.373046875
4139000,2353000,20659.98828125
4141000,2353000,21415.853515625
4143000,2353000,22460.22265625
4145000,2353000,23595.4296875
4147000,2353000,20121.259765625
4149000,2353000,20031.966796875
4151000,2353000,22863.09765625
4153000,2353000,21236.548828125
4155000,2353000,23104.791015625
4157000,2353000,24894.771484375
4159000,2353000,22648.1796875
4161000,2353000,22763.453125
4163000,2353000,21889.810546875
4165000,2353000,23384.349609375
4167000,2353000,24228.484375
4169000,2353000,25425.67578125
4171000,2353000,26316.486328125
4173000,2353000,27085.65234375
4175000,2353000,28478.51171875
4177000,2353000,29065.150390625
4179000,2353000,30232.11328125
4181000,2353000,30749.916015625
4183000,2353000,30744.115234375
4185000,2353000,32515.130859375
4187000,2353000,35326.76953125
4189000,2353000,33699.5078125
4191000,2353000,32954.7265625
4193000,2353000,35513.578125
4195000,2353000,36480.203125
4197000,2353000,35948.87890625
4199000,2353000,35978.234375
4201000,2353000,39648.41015625
4203000,2353000,43362.0078125
4205000,2353000,43326.890625
4207000,2353000,43302.3125
4209000,2353000,43328.4609375
4211000,2353000,43354.6484375
4213000,2353000,43328.12109375
4215000,2353000,43300.84375
4217000,2353000,42923.61328125
4219000,2353000,42540.18359375
4221000,2353000,42510.6953125
4223000,2353000,42465.62109375
4225000,2353000,42373.7890625
4227000,2353000,42279.6796875
4229000,2353000,42251.04296875
4231000,2353000,42221.11328125
4233000,2353000,41960.69140625
4235000,2353000,41638.625
4237000,2353000,41603.6640625
4239000,2353000,41567.48046875
4241000,2353000,41558.7890625
4243000,2353000,41575.30078125
4245000,2353000,41530.90625
4247000,2353000,41484.9453125
4249000,2353000,41651.97265625
4251000,2353000,41821.109375
4253000,2353000,41720.234375
4255000,2353000,41672.04296875
4257000,2353000,41684.79296875
4259000,2353000,41767.08203125
4261000,2353000,41718.8828125
4263000,2353000,41668.48046875
4265000,2353000,39406.015625
4267000,2353000,37107.84765625
4269000,2353000,37041.625
4271000,2353000,37151.84765625
4273000,2353000,34893.5078125
4275000,2353000,31224.25
4277000,2353000,31824.412109375
4279000,2353000,32187.09375
4281000,2353000,31627.6171875
4283000,2353000,29315.06640625
4285000,2353000,29148.544921875
4287000,2353000,29692.9609375
4289000,2353000,27042.37890625
4291000,2353000,23175.037109375
4293000,2353000,22290.103515625
4295000,2353000,21893.845703125
4297000,2353000,23797
4299000,2353000,22845.5703125
4301000,2353000,24669.755859375
4303000,2353000,25551.47265625
4305000,2353000,28188.359375
4307000,2353000,27482.908203125
4309000,2353000,25758.375
4311000,2353000,27080.55859375
4313000,2353000,25376.0859375
4315000,2353000,24887.638671875
4317000,2353000,23164.90234375
4319000,2353000,23622.677734375
4321000,2353000,23177.44921875
4323000,2353000,23202.625
4325000,2353000,24710.05859375
4327000,2353000,23038.8359375
4329000,2353000,21672.3359375
4331000,2353000,20201.11328125
4333000,2353000,21917.275390625
4335000,2353000,22758.8046875
4337000,2353000,21727.537109375
4339000,2353000,24210.48046875
4341000,2353000,24129.978515625
4343000,2353000,23019.732421875
4345000,2353000,23074.091796875
4347000,2353000,21664.044921875
4349000,2353000,21433.30078125
4351000,2353000,22033.283203125
4353000,2353000,24001.517578125
4355000,2353000,20023.9375
4357000,2353000,17925.302734375
4359000,2353000,16278.5
4361000,2353000,14781.2109375
4363000,2353000,15213.33984375
4365000,2353000,17838.59765625
4367000,2353000,16309.970703125
4369000,2353000,14946.107421875
4371000,2353000,16981.857421875
4373000,2353000,18804.79296875
4375000,2353000,18299.185546875
4377000,2353000,16423.107421875
4379000,2353000,14208.3525390625
4381000,2353000,13970.41796875
4383000,2353000,14735.287109375
4385000,2353000,13892.814453125
4387000,2353000,15550.576171875
4389000,2353000,15804.365234375
4391000,2353000,13835.7578125
4393000,2353000,15888.48828125
4395000,2353000,19131.21484375
4397000,2353000,19457.4921875
4399000,2353000,19267.359375
4401000,2353000,20852.94140625
4403000,2353000,21072.58203125
4405000,2353000,19394.17578125
4407000,2353000,18785.96875
4409000,2353000,17981.435546875
4411000,2353000,19156.34375
4413000,2353000,21462.685546875
4415000,2353000,21016.328125
4417000,2353000,20090.77734375
4419000,2353000,21672.595703125
4421000,2353000,22780.208984375
4423000,2353000,22787.7109375
4425000,2353000,22452.349609375
4427000,2353000,24089.04296875
4429000,2353000,23554.59375
4431000,2353000,22749.294921875
4433000,2353000,22385.78515625
4435000,2353000,23720.90234375
4437000,2353000,22657.02734375
4439000,2353000,23562.494140625
4441000,2353000,24185.72265625
4443000,2353000,24656.31640625
4445000,2353000,23919.130859375
4447000,2353000,23032.341796875
4449000,2353000,23776.873046875
4451000,2353000,25047.12890625
4453000,2353000,25081.326171875
4455000,2353000,25015.94921875
4457000,2353000,25234.462890625
4459000,2353000,25781.359375
4461000,2353000,25634.1015625
4463000,2353000,26103.724609375
4465000,2353000,27047.04296875
4467000,2353000,27467.537109375
4469000,2353000,26980.65625
4471000,2353000,26892.05859375
4473000,2353000,27033.572265625
4475000,2353000,27140.3671875
4477000,2353000,27077.814453125
4479000,2353000,26972.1640625
4481000,2353000,26742.802734375
4483000,2353000,26507.283203125
4485000,2353000,26502.65234375
4487000,2353000,26460.81640625
4489000,2353000,25671.6484375
4491000,2353000,24948.005859375
4493000,2353000,24943.078125
4495000,2353000,24906.447265625
4497000,2353000,25015.9375
4499000,2353000,25124.615234375
4501000,2353000,25120.634765625
4503000,2353000,25100.201171875
4505000,2353000,26546.984375
4507000,2353000,28070.63671875
4509000,2353000,28118.27734375
4511000,2353000,28131.203125
4513000,2353000,30660.248046875
4515000,2353000,33323.2421875
4517000,2353000,33337.03515625
4519000,2353000,33369.40625
4521000,2353000,33723.68359375
4523000,2353000,34101.2421875
4525000,2353000,34124.734375
4527000,2353000,34149.38671875
4529000,2353000,34174.03515625
4057000,2351000,29143.8515625
4059000,2351000,27408.931640625
4061000,2351000,24084.412109375
4063000,2351000,28500.869140625
4065000,2351000,29796.220703125
4067000,2351000,29278.583984375
4069000,2351000,25482.037109375
4071000,2351000,25843.046875
4073000,2351000,25473.32421875
4075000,2351000,22503.90234375
4077000,2351000,19120.830078125
4079000,2351000,20705.275390625
4081000,2351000,26313.412109375
4083000,2351000,28324.423828125
4085000,2351000,27482.19140625
4087000,2351000,26744.318359375
4089000,2351000,25965.359375
4091000,2351000,26005.771484375
4093000,2351000,27773.810546875
4095000,2351000,23299.22265625
4097000,2351000,28056.173828125
4099000,2351000,30248.6328125
4101000,2351000,29348.5234375
4103000,2351000,26542.75
4105000,2351000,22746.208984375
4107000,2351000,22964.4921875
4109000,2351000,26154.962890625
4111000,2351000,22929.685546875
4113000,2351000,20517.943359375
4115000,2351000,23797.57421875
4117000,2351000,27666.7265625
4119000,2351000,25776.23828125
4121000,2351000,24251.91796875
4123000,2351000,22098.2421875
4125000,2351000,23010.298828125
4127000,2351000,26243.404296875
4129000,2351000,29267.45703125
4131000,2351000,25680.73828125
4133000,2351000,21325.302734375
4135000,2351000,21522.068359375
4137000,2351000,25050.158203125
4139000,2351000,24297.791015625
4141000,2351000,24475.501953125
4143000,2351000,24454.83984375
4145000,2351000,24613.025390625
4147000,2351000,21941.060546875
4149000,2351000,20155.1015625
4151000,2351000,22331.78515625
4153000,2351000,22018.90234375
4155000,2351000,24980.62109375
4157000,2351000,27387.10546875
4159000,2351000,25492.193359375
4161000,2351000,22796.98046875
4163000,2351000,21572.515625
4165000,2351000,24191.701171875
4167000,2351000,24693.162109375
4169000,2351000,25146.328125
4171000,2351000,26529.2109375
4173000,2351000,27834.951171875
4175000,2351000,29029.962890625
4177000,2351000,31556.970703125
4179000,2351000,31305.029296875
4181000,2351000,31780.333984375
4183000,2351000,31955.10546875
4185000,2351000,33499.48046875
4187000,2351000,35140.53515625
4189000,2351000,34870.65625
4191000,2351000,32938.21484375
4193000,2351000,34440.6015625
4195000,2351000,36924.65625
4197000,2351000,36138.53515625
4199000,2351000,35873.83984375
4201000,2351000,39751.83984375
4203000,2351000,43326.05078125
4205000,2351000,43285.09765625
4207000,2351000,43259.0390625
4209000,2351000,43285.43359375
4211000,2351000,43308.125
4213000,2351000,43279.85546875
4215000,2351000,43250.7734375
4217000,2351000,42860.10546875
4219000,2351000,42486.34375
4221000,2351000,42454.921875
4223000,2351000,42408.91015625
4225000,2351000,42313.140625
4227000,2351000,42219.05859375
4229000,2351000,42188.4765625
4231000,2351000,42156.56640625
4233000,2351000,41890.15234375
4235000,2351000,41573.9375
4237000,2351000,41536.91015625
4239000,2351000,41498.6328125
4241000,2351000,41488.609375
4243000,2351000,41476.3828125
4245000,2351000,41452.578125
4247000,2351000,41404.5390625
4249000,2351000,41574.390625
4251000,2351000,41679.51171875
4253000,2351000,41630.92578125
4255000,2351000,41556.5078125
4257000,2351000,41615.171875
4259000,2351000,41669.08203125
4261000,2351000,41618.44140625
4263000,2351000,41565.4140625
4265000,2351000,39260.97265625
4267000,2351000,36999.48828125
4269000,2351000,36930.47265625
4271000,2351000,36860.95703125
4273000,2351000,33825.99609375
4275000,2351000,30554.806640625
4277000,2351000,31092.720703125
4279000,2351000,31451.046875
4281000,2351000,29690.923828125
4283000,2351000,27629.798828125
4285000,2351000,28328.8203125
4287000,2351000,30130.287109375
4289000,2351000,25639.61328125
4291000,2351000,22647.591796875
4293000,2351000,22130.673828125
4295000,2351000,21994.775390625
4297000,2351000,22358.65625
4299000,2351000,23475.98828125
4301000,2351000,23230.703125
4303000,2351000,24041.73046875
4305000,2351000,26383.154296875
4307000,2351000,27900.548828125
4309000,2351000,27389.5546875
4311000,2351000,25575.130859375
4313000,2351000,25523
4315000,2351000,24199.49609375
4317000,2351000,23205.763671875
4319000,2351000,23274.611328125
4321000,2351000,22156.37109375
4323000,2351000,21911.865234375
4325000,2351000,22817.576171875
4327000,2351000,24267.4765625
4329000,2351000,23107.01953125
4331000,2351000,20146.7109375
4333000,2351000,20794.572265625
4335000,2351000,21747.638671875
4337000,2351000,22584.525390625
4339000,2351000,22227.38671875
4341000,2351000,24353.517578125
4343000,2351000,23274.6796875
4345000,2351000,20419.50390625
4347000,2351000,22046.904296875
4349000,2351000,21977.38671875
4351000,2351000,21853.75
4353000,2351000,22887.3515625
4355000,2351000,22341.8046875
4357000,2351000,20257.7109375
4359000,2351000,17348.90625
4361000,2351000,15629.0517578125
4363000,2351000,15829.17578125
4365000,2351000,16287.8681640625
4367000,2351000,15615.880859375
4369000,2351000,16247.0234375
4371000,2351000,18658.453125
4373000,2351000,18836.07421875
4375000,2351000,16943.123046875
4377000,2351000,14822.095703125
4379000,2351000,13850.240234375
4381000,2351000,15727.78125
4383000,2351000,15450.53515625
4385000,2351000,14081.765625
4387000,2351000,14634.447265625
4389000,2351000,14177.291015625
4391000,2351000,14019.50390625
4393000,2351000,16212.70703125
4395000,2351000,18472.84765625
4397000,2351000,19742.76171875
4399000,2351000,19846.556640625
4401000,2351000,20516.1484375
4403000,2351000,20934.5859375
4405000,2351000,19767.529296875
4407000,2351000,18919.35546875
4409000,2351000,18088.046875
4411000,2351000,19307.1796875
4413000,2351000,20984.765625
4415000,2351000,19794.962890625
4417000,2351000,20136.36328125
4419000,2351000,21858.630859375
4421000,2351000,24284.734375
4423000,2351000,23302.015625
4425000,2351000,22468.3125
4427000,2351000,24570.39453125
4429000,2351000,24171.736328125
4431000,2351000,22517.5859375
4433000,2351000,22988.248046875
4435000,2351000,24564.59765625
4437000,2351000,23974.212890625
4439000,2351000,22921.720703125
4441000,2351000,23660.275390625
4443000,2351000,23826.349609375
4445000,2351000,23296.044921875
4447000,2351000,23752.365234375
4449000,2351000,24891.76171875
4451000,2351000,26268.3671875
4453000,2351000,25226.8828125
4455000,2351000,25218.4453125
4457000,2351000,25569.052734375
4459000,2351000,26156.5234375
4461000,2351000,25917.2421875
4463000,2351000,26254.833984375
4465000,2351000,26865.8984375
4467000,2351000,27037.19921875
4469000,2351000,27034.408203125
4471000,2351000,27043.73046875
4473000,2351000,27042.814453125
4475000,2351000,27103.978515625
4477000,2351000,26956.87109375
4479000,2351000,26896.404296875
4481000,2351000,26666.03125
4483000,2351000,26420.318359375
4485000,2351000,26406.720703125
4487000,2351000,26365.1796875
4489000,2351000,25689.37890625
4491000,2351000,24865.990234375
4493000,2351000,24839.203125
4495000,2351000,24813.345703125
4497000,2351000,24904.033203125
4499000,2351000,25038.8671875
4501000,2351000,25030.373046875
4503000,2351000,24996.67578125
4505000,2351000,26350.142578125
4507000,2351000,27955.17578125
4509000,2351000,27966.33203125
4511000,2351000,27989.671875
4513000,2351000,30354.2265625
4515000,2351000,33174.9609375
4517000,2351000,33225.0546875
4519000,2351000,33266.3671875
4521000,2351000,33600.1484375
4523000,2351000,34002.08984375
4525000,2351000,34025.29296875
4527000,2351000,34050.84375
4529000,2351000,34076.76953125
4057000,2349000,28611.419921875
4059000,2349000,25319.662109375
4061000,2349000,22440.791015625
4063000,2349000,24863.431640625
4065000,2349000,26866.904296875
4067000,2349000,28804.6953125
4069000,2349000,27583.41015625
4071000,2349000,26794.34375
4073000,2349000,26853.57421875
4075000,2349000,24990.462890625
4077000,2349000,22023.13671875
4079000,2349000,18435.44921875
4081000,2349000,20813.359375
4083000,2349000,24820.16796875
4085000,2349000,24904.203125
4087000,2349000,22606.0234375
4089000,2349000,23290.78125
4091000,2349000,25482.845703125
4093000,2349000,27753.26171875
4095000,2349000,25731.06640625
4097000,2349000,28528.349609375
4099000,2349000,30109.71484375
4101000,2349000,28104.26171875
4103000,2349000,22677.98046875
4105000,2349000,25595.955078125
4107000,2349000,27532.607421875
4109000,2349000,29457.76953125
4111000,2349000,22604.95703125
4113000,2349000,22664.84375
4115000,2349000,23311.87109375
4117000,2349000,27980.685546875
4119000,2349000,29866.796875
4121000,2349000,24649.001953125
4123000,2349000,23140.00390625
4125000,2349000,24421.638671875
4127000,2349000,23182.732421875
4129000,2349000,26056.791015625
4131000,2349000,27544.763671875
4133000,2349000,23581.970703125
4135000,2349000,23978.341796875
4137000,2349000,26865.162109375
4139000,2349000,26081.759765625
4141000,2349000,28219.341796875
4143000,2349000,26596.08984375
4145000,2349000,24773.10546875
4147000,2349000,21858.94140625
4149000,2349000,22107.98046875
4151000,2349000,23529.1328125
4153000,2349000,22363.365234375
4155000,2349000,24120.1796875
4157000,2349000,27623.904296875
