"x","y","o3_aot40f_22"
4311000,2519000,81847.984375
4313000,2519000,82985.7734375
4315000,2519000,81952.078125
4317000,2519000,78421.9296875
4319000,2519000,79287.7890625
4321000,2519000,77158.703125
4323000,2519000,76530.3515625
4325000,2519000,73600.8671875
4327000,2519000,74502.6796875
4329000,2519000,75714.0625
4331000,2519000,77348.09375
4333000,2519000,80866.7578125
4335000,2519000,81887.6875
4337000,2519000,75674.203125
4339000,2519000,70089.4375
4341000,2519000,69335.546875
4343000,2519000,71359.921875
4345000,2519000,73950.78125
4347000,2519000,76600.3125
4349000,2519000,75907.25
4351000,2519000,75739.1953125
4353000,2519000,69163.84375
4355000,2519000,73771.3359375
4357000,2519000,72039.4453125
4359000,2519000,66710.3046875
4361000,2519000,62589.09375
4363000,2519000,69872.9375
4365000,2519000,75106.6640625
4367000,2519000,73012.0546875
4369000,2519000,75028.7734375
4371000,2519000,75618.9296875
4373000,2519000,77502.609375
4375000,2519000,74808.015625
4377000,2519000,69667.2265625
4379000,2519000,68341.109375
4381000,2519000,64698.2109375
4383000,2519000,60505.921875
4385000,2519000,61226.4609375
4387000,2519000,74775.71875
4389000,2519000,79405.5625
4391000,2519000,74354.109375
4393000,2519000,71485.4453125
4395000,2519000,70634.375
4397000,2519000,68273.3984375
4399000,2519000,56555.0625
4401000,2519000,55409.10546875
4403000,2519000,61400.28125
4405000,2519000,68473.453125
4407000,2519000,62357.2734375
4409000,2519000,63405.0390625
4411000,2519000,68539.1640625
4413000,2519000,73046.6796875
4415000,2519000,73159.1328125
4417000,2519000,67371.5078125
4419000,2519000,64636.515625
4421000,2519000,68756.140625
4423000,2519000,79364.265625
4425000,2519000,74279.015625
4427000,2519000,68881.75
4429000,2519000,66707.421875
4431000,2519000,68233.578125
4433000,2519000,66311.640625
4435000,2519000,67457.7734375
4437000,2519000,69516.71875
4439000,2519000,71108.6796875
4441000,2519000,71241.1015625
4443000,2519000,71529.84375
4445000,2519000,70346.6640625
4447000,2519000,71877.0390625
4449000,2519000,68467.375
4451000,2519000,67567.984375
4453000,2519000,66420.140625
4455000,2519000,65838.140625
4457000,2519000,65592.2421875
4459000,2519000,65087.71484375
4461000,2519000,64986.625
4463000,2519000,65142.87109375
4465000,2519000,64582.34765625
4467000,2519000,64045.0546875
4469000,2519000,65051.890625
4471000,2519000,66089.6484375
4473000,2519000,65818.3828125
4475000,2519000,65704.5546875
4477000,2519000,65767.0390625
4479000,2519000,65642.609375
4481000,2519000,65350.23046875
4483000,2519000,65006.1640625
4485000,2519000,63899.53125
4487000,2519000,63228.6484375
4489000,2519000,62854.2890625
4491000,2519000,62411.41015625
4493000,2519000,60385.58203125
4495000,2519000,59661.7890625
4497000,2519000,59352.82421875
4499000,2519000,59003.25390625
4501000,2519000,55682.125
4503000,2519000,55072.4140625
4505000,2519000,54607.578125
4507000,2519000,54181.8359375
4509000,2519000,52794.4765625
4511000,2519000,52476.67578125
4513000,2519000,52201.1171875
4515000,2519000,51831.69140625
4517000,2519000,51036.30078125
4519000,2519000,50830.23046875
4521000,2519000,50644.1171875
4523000,2519000,50294.7734375
4525000,2519000,49640.8515625
4527000,2519000,49492.19921875
4529000,2519000,49353.7890625
4531000,2519000,49027.3203125
4533000,2519000,48593.8984375
4535000,2519000,48041.40625
4537000,2519000,48056.55078125
4539000,2519000,48008.3828125
4541000,2519000,47984.50390625
4057000,2517000,40120.44140625
4059000,2517000,44227.3671875
4061000,2517000,46327.30078125
4063000,2517000,50917.7890625
4065000,2517000,52519.078125
4067000,2517000,51267.43359375
4069000,2517000,49428.07421875
4071000,2517000,55987.0390625
4073000,2517000,59667.109375
4075000,2517000,56376.09765625
4077000,2517000,56184.1171875
4079000,2517000,50164.7734375
4081000,2517000,48144.921875
4083000,2517000,41534.23046875
4085000,2517000,44978.9765625
4087000,2517000,50445.44921875
4089000,2517000,52402.421875
4091000,2517000,44497.40625
4093000,2517000,38073.10546875
4095000,2517000,37080.734375
4097000,2517000,45910.45703125
4099000,2517000,47130.98828125
4101000,2517000,45604.25
4103000,2517000,42978.421875
4105000,2517000,42900.56640625
4107000,2517000,38473.59375
4109000,2517000,32731.06640625
4111000,2517000,31077.26171875
4113000,2517000,30986.64453125
4115000,2517000,30940.74609375
4117000,2517000,31517.16015625
4119000,2517000,31812.03125
4121000,2517000,31501.501953125
4123000,2517000,32142.109375
4125000,2517000,31859.30859375
4127000,2517000,30704.6484375
4129000,2517000,31186.05859375
4131000,2517000,32456.89453125
4133000,2517000,31365.03515625
4135000,2517000,31576.08984375
4137000,2517000,30684.654296875
4139000,2517000,32081.3984375
4141000,2517000,40312.046875
4143000,2517000,47682.22265625
4145000,2517000,41621.11328125
4147000,2517000,45100.5703125
4149000,2517000,49842.55078125
4151000,2517000,53146.63671875
4153000,2517000,44184.3046875
4155000,2517000,49915.0546875
4157000,2517000,54535.44921875
4159000,2517000,58179.6640625
4161000,2517000,54342.2265625
4163000,2517000,49108.609375
4165000,2517000,47042.55078125
4167000,2517000,52733.6953125
4169000,2517000,49351.6796875
4171000,2517000,47073.91015625
4173000,2517000,50001.4921875
4175000,2517000,58150.109375
4177000,2517000,56392.71484375
4179000,2517000,50018.2265625
4181000,2517000,53951.734375
4183000,2517000,57572.6640625
4185000,2517000,51067.00390625
4187000,2517000,52033.890625
4189000,2517000,58696.0859375
4191000,2517000,61202.796875
4193000,2517000,61539.9296875
4195000,2517000,58577.5859375
4197000,2517000,64540.7578125
4199000,2517000,65137.3515625
4201000,2517000,65811.65625
4203000,2517000,65783.6171875
4205000,2517000,71172.7890625
4207000,2517000,70716.796875
4209000,2517000,69635.7109375
4211000,2517000,69830.3984375
4213000,2517000,75844.9765625
4215000,2517000,75922.5859375
4217000,2517000,77255.3671875
4219000,2517000,75979.921875
4221000,2517000,78346.59375
4223000,2517000,78332
4225000,2517000,78509.875
4227000,2517000,79548.5703125
4229000,2517000,80286.7265625
4231000,2517000,80714.1953125
4233000,2517000,79900.734375
4235000,2517000,81655.8984375
4237000,2517000,83949.046875
4239000,2517000,84269.5546875
4241000,2517000,83929.484375
4243000,2517000,84454.7421875
4245000,2517000,85394.6875
4247000,2517000,85212.296875
4249000,2517000,85184.4765625
4251000,2517000,85325.8984375
4253000,2517000,86761.078125
4255000,2517000,87087.1015625
4257000,2517000,86713.515625
4259000,2517000,83864.71875
4261000,2517000,82735.3046875
4263000,2517000,82096.296875
4265000,2517000,82556.953125
4267000,2517000,81302.28125
4269000,2517000,80560.6875
4271000,2517000,83306.8203125
4273000,2517000,86802.53125
4275000,2517000,83130.0859375
4277000,2517000,79390.5078125
4279000,2517000,82274.296875
4281000,2517000,83255.359375
4283000,2517000,87277.984375
4285000,2517000,88769.4453125
4287000,2517000,86435.421875
4289000,2517000,83105.28125
4291000,2517000,81434.1796875
4293000,2517000,83999.890625
4295000,2517000,87067.3046875
4297000,2517000,86071.703125
4299000,2517000,84822.6796875
4301000,2517000,85073.6328125
4303000,2517000,84296.5703125
4305000,2517000,79852.5078125
4307000,2517000,78972.4375
4309000,2517000,84191.859375
4311000,2517000,83303.6875
4313000,2517000,81164.5625
4315000,2517000,77109.6875
4317000,2517000,82251.1171875
4319000,2517000,86826.2734375
4321000,2517000,83757.453125
4323000,2517000,77666
4325000,2517000,71996.953125
4327000,2517000,76469.1484375
4329000,2517000,77571.984375
4331000,2517000,77502.09375
4333000,2517000,85539.921875
4335000,2517000,83005.859375
4337000,2517000,74863.6328125
4339000,2517000,69269.8515625
4341000,2517000,67433.0078125
4343000,2517000,70180.8125
4345000,2517000,71704.640625
4347000,2517000,72670.78125
4349000,2517000,69583.9453125
4351000,2517000,70124.4375
4353000,2517000,67243.453125
4355000,2517000,69544.7734375
4357000,2517000,69527.8359375
4359000,2517000,63701.01171875
4361000,2517000,63875.859375
4363000,2517000,72210.2890625
4365000,2517000,74095.140625
4367000,2517000,69317.625
4369000,2517000,74178.0703125
4371000,2517000,73821.3359375
4373000,2517000,75172.140625
4375000,2517000,73948.4140625
4377000,2517000,69135.046875
4379000,2517000,65928.34375
4381000,2517000,61223.98046875
4383000,2517000,60486.4765625
4385000,2517000,63209.421875
4387000,2517000,76710.6015625
4389000,2517000,81723
4391000,2517000,73542.953125
4393000,2517000,67761.546875
4395000,2517000,68854.4921875
4397000,2517000,64711.5234375
4399000,2517000,54692.2890625
4401000,2517000,58274.1171875
4403000,2517000,63536.15625
4405000,2517000,68101.1484375
4407000,2517000,70226.875
4409000,2517000,62359.390625
4411000,2517000,65487.9609375
4413000,2517000,67393.34375
4415000,2517000,64001.22265625
4417000,2517000,61807.2265625
4419000,2517000,62295.90625
4421000,2517000,64614.1796875
4423000,2517000,75555.09375
4425000,2517000,71367.6640625
4427000,2517000,68106.8515625
4429000,2517000,71515.3125
4431000,2517000,71393.390625
4433000,2517000,65772.765625
4435000,2517000,65662.6328125
4437000,2517000,66433.921875
4439000,2517000,68002.515625
4441000,2517000,68347.5
4443000,2517000,68611.921875
4445000,2517000,68300.03125
4447000,2517000,69338.046875
4449000,2517000,67406.1953125
4451000,2517000,66096.6953125
4453000,2517000,65442.8125
4455000,2517000,65315.06640625
4457000,2517000,65230.33203125
4459000,2517000,64735.08984375
4461000,2517000,64636.21875
4463000,2517000,64816.2109375
4465000,2517000,64221.84765625
4467000,2517000,63702.390625
4469000,2517000,64632.05078125
4471000,2517000,65751.9140625
4473000,2517000,65450.5546875
4475000,2517000,65328.3984375
4477000,2517000,65393.5
4479000,2517000,65306.8515625
4481000,2517000,65007.73046875
4483000,2517000,64710.5390625
4485000,2517000,63684.57421875
4487000,2517000,63028.4921875
4489000,2517000,62588.28125
4491000,2517000,62199.515625
4493000,2517000,60160.04296875
4495000,2517000,59490.37109375
4497000,2517000,59189.6484375
4499000,2517000,58883.43359375
4501000,2517000,55693.65625
4503000,2517000,55017.71875
4505000,2517000,54696.65234375
4507000,2517000,54246.4765625
4509000,2517000,52815.16796875
4511000,2517000,52505.98046875
4513000,2517000,52239.8515625
4515000,2517000,51916.87890625
4517000,2517000,51096.203125
4519000,2517000,50880.24609375
4521000,2517000,50706.53125
4523000,2517000,50386.3671875
4525000,2517000,49679.1328125
4527000,2517000,49522.23828125
4529000,2517000,49403.89453125
4531000,2517000,49117.25
4533000,2517000,48634.078125
4535000,2517000,48713.75390625
4537000,2517000,48583.46875
4539000,2517000,48009.265625
4541000,2517000,47995.44921875
4057000,2515000,41795.83984375
4059000,2515000,43859.2265625
4061000,2515000,48197.75
4063000,2515000,49551.4609375
4065000,2515000,46948.7578125
4067000,2515000,45439.96875
4069000,2515000,53415.21484375
4071000,2515000,55153.5234375
4073000,2515000,56102.25
4075000,2515000,57047.64453125
4077000,2515000,50955.11328125
4079000,2515000,48049.97265625
4081000,2515000,46481.16015625
4083000,2515000,42881.453125
4085000,2515000,47995.9765625
4087000,2515000,55999.078125
4089000,2515000,52751.03515625
4091000,2515000,48451.0390625
4093000,2515000,47899.921875
4095000,2515000,40271.27734375
4097000,2515000,37179.20703125
4099000,2515000,36951.6328125
4101000,2515000,36803.75390625
4103000,2515000,35753.2734375
4105000,2515000,33482.2734375
4107000,2515000,32720.072265625
4109000,2515000,33498.4140625
4111000,2515000,35014.5703125
4113000,2515000,37816.4453125
4115000,2515000,39662.34765625
4117000,2515000,43041.56640625
4119000,2515000,39634.33203125
4121000,2515000,39826.0234375
4123000,2515000,40298.953125
4125000,2515000,39877.6171875
4127000,2515000,39337.31640625
4129000,2515000,40729.0703125
4131000,2515000,43517.0546875
4133000,2515000,42684.8984375
4135000,2515000,42423.6015625
4137000,2515000,39542.09375
4139000,2515000,30969.830078125
4141000,2515000,35879.0234375
4143000,2515000,42430.83984375
4145000,2515000,39420.7421875
4147000,2515000,44812.140625
4149000,2515000,55077.0390625
4151000,2515000,55678.390625
4153000,2515000,48432.76171875
4155000,2515000,43525.4296875
4157000,2515000,51459.37890625
4159000,2515000,55096.92578125
4161000,2515000,55173.8359375
4163000,2515000,49918.328125
4165000,2515000,52022.7578125
4167000,2515000,52273.3359375
4169000,2515000,48683.015625
4171000,2515000,47310.78125
4173000,2515000,53731.85546875
4175000,2515000,54815.203125
4177000,2515000,58291.49609375
4179000,2515000,52155.375
4181000,2515000,51178.609375
4183000,2515000,55439.2109375
4185000,2515000,50623.01953125
4187000,2515000,49788.015625
4189000,2515000,56161.671875
4191000,2515000,58692.765625
4193000,2515000,60378.3125
4195000,2515000,59471.6171875
4197000,2515000,64553.8828125
4199000,2515000,64920.4765625
4201000,2515000,65190.484375
4203000,2515000,65388.85546875
4205000,2515000,71122.1875
4207000,2515000,70815.1015625
4209000,2515000,70031.4765625
4211000,2515000,69684.8125
4213000,2515000,75519.7421875
4215000,2515000,75516.0859375
4217000,2515000,75662.296875
4219000,2515000,76714.7578125
4221000,2515000,78195.3515625
4223000,2515000,77816
4225000,2515000,78294.3984375
4227000,2515000,79248.6875
4229000,2515000,79780.4375
4231000,2515000,80091.7890625
4233000,2515000,79364.6171875
4235000,2515000,81083.734375
4237000,2515000,83307.1484375
4239000,2515000,83546.6875
4241000,2515000,83768.046875
4243000,2515000,84197.796875
4245000,2515000,85031.34375
4247000,2515000,85063.59375
4249000,2515000,84898.765625
4251000,2515000,85399.0703125
4253000,2515000,85813.015625
4255000,2515000,86149.15625
4257000,2515000,86123.890625
4259000,2515000,83779.1171875
4261000,2515000,82331.4921875
4263000,2515000,81565.171875
4265000,2515000,81981.578125
4267000,2515000,81385.1171875
4269000,2515000,81516.0078125
4271000,2515000,81597.75
4273000,2515000,83065.171875
4275000,2515000,82540.03125
4277000,2515000,79006.9609375
4279000,2515000,79352.7578125
4281000,2515000,81135.7890625
4283000,2515000,83217.5078125
4285000,2515000,82352.109375
4287000,2515000,81493.46875
4289000,2515000,80821.2109375
4291000,2515000,79558.015625
4293000,2515000,80663.6328125
4295000,2515000,82216.3671875
4297000,2515000,83394.984375
4299000,2515000,80729.515625
4301000,2515000,81158.8046875
4303000,2515000,79756.390625
4305000,2515000,80364.8515625
4307000,2515000,80808.171875
4309000,2515000,80597.1015625
4311000,2515000,83065.53125
4313000,2515000,78986.4765625
4315000,2515000,79732.25
4317000,2515000,86120.734375
4319000,2515000,86461.3671875
4321000,2515000,82795.171875
4323000,2515000,79789.6328125
4325000,2515000,72407.9765625
4327000,2515000,72107.828125
4329000,2515000,73069.28125
4331000,2515000,75384.8515625
4333000,2515000,82782.4296875
4335000,2515000,85305.7265625
4337000,2515000,78101.4453125
4339000,2515000,67835.6953125
4341000,2515000,68409.453125
4343000,2515000,69787.984375
4345000,2515000,69633.6640625
4347000,2515000,68556.171875
4349000,2515000,68084.1484375
4351000,2515000,66907.7890625
4353000,2515000,68082.9375
4355000,2515000,63215.22265625
4357000,2515000,63749.82421875
4359000,2515000,61614.9140625
4361000,2515000,67604.5703125
4363000,2515000,71480.4453125
4365000,2515000,70803.71875
4367000,2515000,67983.6015625
4369000,2515000,71349.0625
4371000,2515000,71361.40625
4373000,2515000,73645.71875
